日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230725,00110001,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,38528.0000,対象外,0.0000,
20230725,00110001,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:フレーム・カット綿３点
20230725,00110001,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,4164.0000,課対仕入10%,376.0000,,,,,,,,,,,,,,,出納:視察　府中⇒立川⇒国分寺
20230725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,5913.0000,課対仕入10%,536.0000,,,,,,,,,,,,,,,出納:貸出用手袋L３袋S2袋
20230725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,1320.0000,課対仕入10%,120.0000,,,,,,,,,,,,,,,出納:販促用カードケース
20230725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,個店イベント,,,,,11050.0000,課対仕入10%,1003.0000,,,,,,,,,,,,,,,出納:７月総付け景品（お菓子）
20230725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,プライズ（景品代）,,,,,3894.0000,課対仕入10%,353.0000,,,,,,,,,,,,,,,出納:ポイント商品14点
20230725,00110001,,衛生費,86190,,,,CHIKASAKUⅡ,害虫駆除,,,,,987.0000,課対仕入10%,89.0000,,,,,,,,,,,,,,,出納:店頭蜘蛛撃退ｽﾌﾟﾚｰ
20230725,00110001,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,10760.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:7/10分入替申請料
