日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231130,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,45576.0000,対象外,0.0000,
20231130,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,事務用品,,,,,110.0000,課対仕入10%,10.0000,,,,,,,,,,,,,,,出納:ボールペン
20231130,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,5456.0000,課対仕入10%,496.0000,,,,,,,,,,,,,,,出納:スリム回転タップ（延長コード）
20231130,00110101,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,8651.0000,課対仕入10%,783.0000,,,,,,,,,,,,,,,出納:11/5入替立会タクシー　府中⇒国分寺
20231130,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,9600.0000,課対仕入10%,872.0000,,,,,,,,,,,,,,,出納:貸出手袋
20231130,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,1241.0000,課対仕入10%,112.0000,,,,,,,,,,,,,,,出納:魔法陣カーペット
20231130,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,個店イベント,,,,,4298.0000,課対仕入10%,390.0000,,,,,,,,,,,,,,,出納:ポイント商品
20231130,00110101,,租税公課,86170,,,,CHIKASAKUⅡ,収入印紙,,,,,4000.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:収入印紙
20231130,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,12220.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:11/27分入替申請料
