日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240131,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,55889.0000,対象外,0.0000,
20240131,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,12134.0000,課対仕入10%,1103.0000,,,,,,,,,,,,,,,出納:入替用台車
20240131,00110101,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,5761.0000,課対仕入10%,522.0000,,,,,,,,,,,,,,,出納:視察　府中⇒八王子⇒立川⇒国分寺
20240131,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,5930.0000,課対仕入10%,539.0000,,,,,,,,,,,,,,,出納:貸出用手袋
20240131,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,18899.0000,課対仕入10%,1718.0000,,,,,,,,,,,,,,,出納:ガルパンコスチューム
20240131,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,プライズ（景品代）,,,,,1965.0000,課対仕入10%,178.0000,,,,,,,,,,,,,,,出納:ポイント用ドリンク
20240131,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,11200.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:1/29分入替申請料
