日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20221231,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,69173.0000,対象外,0.0000,
20221231,00110101,,買掛金,42010,,,,CHIKASAKUⅡ,現金仕入8％,,,,,4708.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザクリスマス商品合計20点（現金仕入れ分）
20221231,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,10487.0000,課対仕入10%,952.0000,,,,,,,,,,,,,,,出納:スタッフ用ダスターケース2セット
20221231,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,3290.0000,課対仕入10%,298.0000,,,,,,,,,,,,,,,出納:スロット遊技用手袋（2セット）
20221231,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,20633.0000,課対仕入10%,1874.0000,,,,,,,,,,,,,,,出納:店内クリスマス装飾用販促物37点
20221231,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,個店イベント,,,,,14963.0000,課対仕入10%,1359.0000,,,,,,,,,,,,,,,出納:店内クリスマス装飾品他合計11点
20221231,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,プライズ（景品代）,,,,,3702.0000,課対仕入10%,336.0000,,,,,,,,,,,,,,,出納:ポイント景品（ビール6本）
20221231,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,10560.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:12/26新台入替（変更承認申請書代）
20221231,00110101,,運賃荷造費,86340,,,,CHIKASAKUⅡ,配送費・運賃,,,,,830.0000,課対仕入10%,75.0000,,,,,,,,,,,,,,,出納:着払い代（書類一式）
