日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230731,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,出納:小口入金
20230731,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,48305.0000,対象外,0.0000,
20230731,00110101,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230731,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,事務用品,,,,,2612.0000,課対仕入10%,237.0000,,,,,,,,,,,,,,,出納:コンセントタイマー、シール剥がし
20230731,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,16290.0000,課対仕入10%,1480.0000,,,,,,,,,,,,,,,出納:店内用置き型扇風機2台
20230731,00110101,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,7828.0000,課対仕入10%,706.0000,,,,,,,,,,,,,,,出納:講習会　府中⇒立川⇒国分寺
20230731,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,4565.0000,課対仕入10%,415.0000,,,,,,,,,,,,,,,出納:JC用感熱ロール紙
20230731,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,16160.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:7/24分入替申請料
20230731,00110101,,運賃荷造費,86340,,,,CHIKASAKUⅡ,配送費・運賃,,,,,850.0000,課対仕入10%,77.0000,,,,,,,,,,,,,,,出納:大都部品着払い
