収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,110001,20240229,,8530,日本カルミック㈱,衛生費,課対仕入10%,26334.0000,内税,2394.0000,2月度芳香器使用料,日本カルミック,CHIKASAKUⅡ,,,,,,
支出,110002,20240229,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,5500.0000,内税,500.0000,2月度コピー機使用料,パフォーマンスチャ－ジ,CHIKASAKUⅡ,,,,,,
支出,110003,20240229,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,26400.0000,内税,2400.0000,2月度P-WORLD掲載料,広告掲載料,CHIKASAKUⅡ,,,,,,
支出,110004,20240229,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,8932.0000,内税,812.0000,2月度マット使用料,マット・モップ等,CHIKASAKUⅡ,,,,,,
支出,110005,20240229,,7472,㈱まさや,販売促進費,課対仕入10%,10671.0000,内税,970.0000,トイレットペーパー２ケース,アメニティ用品,CHIKASAKUⅡ,,,,,,
,110005,20240229,,7472,㈱まさや,衛生費,課対仕入10%,10568.0000,内税,960.0000,ゴミ袋１ケース　アタック業務用１箱,清掃用品・衛生用品,CHIKASAKUⅡ,,,,,,
支出,110006,20240229,,6030,都ユニリース㈱,衛生費,課対仕入10%,36322.0000,内税,3302.0000,２月度クリーニング代,クリーニング代,CHIKASAKUⅡ,,,,,,
支出,110007,20240229,,3037,㈱データサポート,販売促進費,課対仕入10%,7150.0000,内税,650.0000,２月度携帯充電器使用料,アメニティ用品,CHIKASAKUⅡ,,,,,,
支出,110008,20240229,,3217,㈱末吉商会,販売促進費,課対仕入10%,16146.0000,内税,1467.0000,紙おしぼり3ケース,アメニティ用品,CHIKASAKUⅡ,,,,,,
支出,110009,20240229,,4014,ゲンダイエージェンシー㈱,販売促進費,課対仕入10%,33110.0000,内税,3010.0000,2月度LINE使用料,広告掲載料,CHIKASAKUⅡ,,,,,,
支出,110010,20240229,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,109120.0000,内税,9920.0000,2月度新台搬送料,配送費・運賃,CHIKASAKUⅡ,,,,,,
支出,110011,20240229,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,1925.0000,内税,175.0000,2/2ナイアガラ電飾取付,配線・移設工事,CHIKASAKUⅡ,,,,,,
,110011,20240229,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,4125.0000,内税,375.0000,2/18男子トイレ大便器詰まり清掃,機械設備修理,CHIKASAKUⅡ,,,,,,
,110011,20240229,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,1925.0000,内税,175.0000,2/28懸垂幕復旧,機械設備修理,CHIKASAKUⅡ,,,,,,
,110011,20240229,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,10903.0000,内税,991.0000,販促物取り付け部品代,備品,CHIKASAKUⅡ,,,,,,
,110011,20240229,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,24750.0000,内税,2250.0000,光回線ＬＡＮケーブル取り付け費,配線・移設工事,CHIKASAKUⅡ,,,,,,
支出,110012,20240229,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,95040.0000,内税,8640.0000,2月度コレクタメンテナンス料,設備保守料,CHIKASAKUⅡ,,,,,,
支出,110013,20240229,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,242000.0000,内税,22000.0000,2/29エレベーター前自動ドア鍵修理費,機械設備修理,CHIKASAKUⅡ,,,,,,
支出,110014,20240229,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,111650.0000,内税,10150.0000,2月度早朝清掃費,清掃用品・衛生用品,CHIKASAKUⅡ,,,,,,
支出,110015,20240229,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,10450.0000,内税,950.0000,Wifiルーター取付費,備品,CHIKASAKUⅡ,,,,,,
支出,110016,20240229,,0185,東京ヤクルト販売㈱,販売促進費,課対仕入10%,20088.0000,内税,1826.0000,ファン感ヤクルト300本（消費税8％対象商品）,ファン感謝デー,CHIKASAKUⅡ,,,,,,
支出,110017,20240229,,6229,セデック㈱,支払手数料,課対仕入10%,5500.0000,内税,500.0000,PConnectサービス利用料（変更承認申請書作成）,ｼｽﾃﾑ管理利用料,CHIKASAKUⅡ,,,,,,
支出,110018,20240229,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,22000.0000,内税,2000.0000,2月度ホールコン月額使用料,設備保守料,CHIKASAKUⅡ,,,,,,
支出,110019,20240229,,4019,㈱貢献　経費,販売促進費,課対仕入10%,38940.0000,内税,3540.0000,フラッグ,販促物,CHIKASAKUⅡ,,,,,,
,110019,20240229,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,6600.0000,内税,600.0000,2月度宅急便代,配送費・運賃,CHIKASAKUⅡ,,,,,,
,110019,20240229,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,3960.0000,内税,360.0000,トマホーク,備品,CHIKASAKUⅡ,,,,,,
支出,110020,20240229,,4947,㈱CCG　ENTERTAINMENT,販売促進費,課対仕入10%,55000.0000,内税,5000.0000,2/5　P.click新台配信料,広告掲載料,CHIKASAKUⅡ,,,,,,
,110020,20240229,,4947,㈱CCG　ENTERTAINMENT,販売促進費,課対仕入10%,55000.0000,内税,5000.0000,2/5　YouTube府中3店舗新台配信料,広告掲載料,CHIKASAKUⅡ,,,,,,
支出,110021,20240229,,3017,㈱LGF,販売促進費,課対仕入10%,55000.0000,内税,5000.0000,2月度WEB配信料,広告掲載料,CHIKASAKUⅡ,,,,,,
