日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230725,00102001,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKU,,,,,,63279.0000,対象外,0.0000,
20230725,00102001,,買掛金,42010,,,,CHIKASAKU,現金仕入：10%,,,,,9350.0000,対象外,850.0000,,,,,,,,,,,,,,,出納:プリントTシャツ
20230725,00102001,,旅費交通費,86110,,,,CHIKASAKU,交通機関,,,,,1789.0000,課対仕入10%,162.0000,,,,,,,,,,,,,,,出納:府中本町～深井8丁目
20230725,00102001,,販売促進費,86145,,,,CHIKASAKU,アメニティ用品,,,,,330.0000,課対仕入10%,30.0000,,,,,,,,,,,,,,,出納:お客様用タッチペン
20230725,00102001,,販売促進費,86145,,,,CHIKASAKU,販促物,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:ステンレスミニフック
20230725,00102001,,販売促進費,86145,,,,CHIKASAKU,個店イベント,,,,,21950.0000,課対仕入10%,1995.0000,,,,,,,,,,,,,,,出納:7月総付景品　（バナナチョコ×180）
20230725,00102001,,非課税支払手数料,86303,,,,CHIKASAKU,各種手数料（官公庁）,,,,,19560.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:7/10　入替申請
20230725,00102001,,雑費,86310,,,,CHIKASAKU,その他,,,,,9860.0000,課対仕入10%,895.0000,,,,,,,,,,,,,,,出納:まかない弁当×5（早番分）
