日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20221231,00102101,,,,,,,,,,,,,,,,小口現金,10020,,,,ＣＨＩＫＡＳＡＫＵ,,,,,,146983.0000,対象外,0.0000,
20221231,00102101,,事務消耗品費,86100,,,,ＣＨＩＫＡＳＡＫＵ,ＯＡ用品,,,,,15730.0000,課対仕入10%,1430.0000,,,,,,,,,,,,,,,出納:リサイクルトナー
20221231,00102101,,事務消耗品費,86100,,,,ＣＨＩＫＡＳＡＫＵ,パチンコ部品,,,,,930.0000,課対仕入10%,84.0000,,,,,,,,,,,,,,,出納:パチンコ配線
20221231,00102101,,旅費交通費,86110,,,,ＣＨＩＫＡＳＡＫＵ,交通機関,,,,,4224.0000,課対仕入10%,383.0000,,,,,,,,,,,,,,,出納:他店視察交通費
20221231,00102101,,販売促進費,86145,,,,ＣＨＩＫＡＳＡＫＵ,個店イベント,,,,,89805.0000,課対仕入10%,8162.0000,,,,,,,,,,,,,,,出納:総付け景品
20221231,00102101,,通信費,86160,,,,ＣＨＩＫＡＳＡＫＵ,郵便料金,,,,,870.0000,課対仕入10%,79.0000,,,,,,,,,,,,,,,出納:ゆうパック着払い
20221231,00102101,,教育費,86260,,,,パーラー営業部,表彰・インセンティブ,,,,,18144.0000,課対仕入10%,1649.0000,,,,,,,,,,,,,,,出納:モランボンコンテスト表彰用お菓子
20221231,00102101,,非課税支払手数料,86303,,,,ＣＨＩＫＡＳＡＫＵ,各種手数料（官公庁）,,,,,17280.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替・認定申請手数料
