日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240630,00102101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKU,,,,,,39418.0000,対象外,0.0000,
20240630,00102101,,事務消耗品費,86100,,,,CHIKASAKU,事務用品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:ふせんｘ2
20240630,00102101,,事務消耗品費,86100,,,,CHIKASAKU,備品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:リチウム電池　5個分
20240630,00102101,,旅費交通費,86110,,,,CHIKASAKU,交通機関,,,,,2298.0000,課対仕入10%,207.0000,,,,,,,,,,,,,,,出納:府中?京王八王子（6/17　新台交通費）
20240630,00102101,,販売促進費,86145,,,,CHIKASAKU,アメニティ用品,,,,,970.0000,課対仕入10%,88.0000,,,,,,,,,,,,,,,出納:お客様用ナプキン
20240630,00102101,,販売促進費,86145,,,,CHIKASAKU,販促物,,,,,17420.0000,課対仕入10%,1582.0000,,,,,,,,,,,,,,,出納:プレートキャッチ
20240630,00102101,,通信費,86160,,,,CHIKASAKU,郵便料金,,,,,880.0000,課対仕入10%,80.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20240630,00102101,,非課税支払手数料,86303,,,,CHIKASAKU,各種手数料（官公庁）,,,,,15020.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20240630,00102101,,運賃荷造費,86340,,,,CHIKASAKU,配送費・運賃,,,,,2060.0000,課対仕入10%,186.0000,,,,,,,,,,,,,,,出納:元払い運賃（大一電機）
