収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,102001,20240531,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,10376.0000,内税,943.0000,黒×50782　カラー×18806　カラーコピー×198,パフォーマンスチャージ,CHIKASAKU,,,,,,
支出,102002,20240531,,8530,日本カルミック㈱,衛生費,課対仕入10%,41734.0000,内税,3794.0000,便器洗浄器　5月分,日本カルミック,CHIKASAKU,,,,,,
支出,102003,20240531,,4020,マミヤITソリューションズ㈱,販売促進費,課対仕入10%,12100.0000,内税,1100.0000,デー太郎Ω用データ制作サービス利用料　5月分,販促物,CHIKASAKU,,,,,,
支出,102004,20240531,,3037,㈱データサポート,販売促進費,課対仕入10%,14300.0000,内税,1300.0000,携帯電話充電器レンタル料　5月分,アメニティ用品,CHIKASAKU,,,,,,
支出,102005,20240531,,6225,㈱白興　川口工場,衛生費,課対仕入10%,22000.0000,内税,2000.0000,クリーニング代　5月分,クリーニング代,CHIKASAKU,,,,,,
支出,102006,20240531,,4946,㈱三平商会,支払手数料,課対仕入10%,171600.0000,内税,15600.0000,エアコンレンタル代　5月分,レンタル料,CHIKASAKU,,,,,,
支出,102007,20240531,,4947,㈱CCG　ENTERTAINMENT,販売促進費,課対仕入10%,110000.0000,内税,10000.0000,P.Click　月額配信,広告掲載料,CHIKASAKU,,,,,,
支出,102008,20240531,,1901,㈱ユニマットライフ,販売促進費,課対仕入10%,4950.0000,内税,450.0000,エコサーバーレンタル料5月分,アメニティ用品,CHIKASAKU,,,,,,
,102008,20240531,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,27676.0000,内税,2516.0000,特注マット、ジェットタオルヒーター,マット・モップ等,CHIKASAKU,,,,,,
支出,102009,20240531,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,101750.0000,内税,9250.0000,遊技台運賃　5月分,配送費・運賃,CHIKASAKU,,,,,,
支出,102010,20240531,,3217,㈱末吉商会,販売促進費,課対仕入10%,28107.0000,内税,2555.0000,貸しおしぼり920本　紙おしぼり4ケース,アメニティ用品,CHIKASAKU,,,,,,
支出,102011,20240531,,7472,㈱まさや,衛生費,課対仕入10%,11828.0000,内税,1075.0000,ゴミ袋他,清掃用品・衛生用品,CHIKASAKU,,,,,,
,102011,20240531,,7472,㈱まさや,販売促進費,課対仕入10%,16489.0000,内税,1499.0000,レジ袋他,アメニティ用品,CHIKASAKU,,,,,,
支出,102012,20240531,,0688,十全交通㈱,旅費交通費,課対仕入10%,6100.0000,内税,554.0000,深夜入替　交通費（タクシー代）,交通機関,CHIKASAKU,,,,,,
支出,102013,20240531,,4342,㈱大塚商会　府中支店,事務消耗品費,課対仕入10%,2283.0000,内税,207.0000,ナイスタック（両面テープ）,事務用品,CHIKASAKU,,,,,,
,102013,20240531,,4342,㈱大塚商会　府中支店,事務消耗品費,課対仕入10%,6702.0000,内税,609.0000,コピー用紙A3　A4,ＯＡ用品,CHIKASAKU,,,,,,
支出,102014,20240531,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,22000.0000,内税,2000.0000,ZEUSIS  PLUS基本パック月掛費用,設備保守料,CHIKASAKU,,,,,,
支出,102015,20240531,,7477,プレモ㈱,販売促進費,課対仕入10%,11000.0000,内税,1000.0000,ショートメール月額費用分　5月分,広告掲載料,CHIKASAKU,,,,,,
支出,102016,20240531,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,22000.0000,内税,2000.0000,P-WORLD利用料,広告掲載料,CHIKASAKU,,,,,,
支出,102017,20240531,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,7634.0000,内税,694.0000,立替え運賃,配送費・運賃,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,販売促進費,課対仕入10%,130900.0000,内税,11900.0000,店内用ポスターデザイン,販促物,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,販売促進費,課対仕入10%,64350.0000,内税,5850.0000,駅貼り用ポスターデザイン,看板・吊革広告,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,販売促進費,課対仕入10%,86350.0000,内税,7850.0000,椅子カバー　ジャンボのぼり　アルミポール　三角フラッグ,販促物,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,9790.0000,内税,890.0000,USB変換ハーネス,備品,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,修繕費,課対仕入10%,183370.0000,内税,16670.0000,N-SETメンテナンス,機械設備修理,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,販売促進費,課対仕入10%,92400.0000,内税,8400.0000,イベント時コンパニオン（3回分）,個店イベント,CHIKASAKU,,,,,,
,102017,20240531,,4019,㈱貢献　経費,修繕費,課対仕入10%,139040.0000,内税,12640.0000,パチンコ　スロット設置作業,入れ替え台取付,CHIKASAKU,,,,,,
支出,102018,20240531,,6229,セデック㈱,支払手数料,課対仕入10%,5500.0000,内税,500.0000,P Connectサービス利用料,ｼｽﾃﾑ管理利用料,CHIKASAKU,,,,,,
支出,102019,20240531,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,954800.0000,内税,86800.0000,5月度早朝清掃　31日,清掃代,CHIKASAKU,,,,,,
,102019,20240531,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,39600.0000,内税,3600.0000,コレクタ　10箇所　5月分,設備保守料,CHIKASAKU,,,,,,
,102019,20240531,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,28600.0000,内税,2600.0000,空調機エラー修理　不灯球交換,機械設備修理,CHIKASAKU,,,,,,
,102019,20240531,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,4944.0000,内税,449.0000,蛍光管,電球・蛍光管,CHIKASAKU,,,,,,
,102019,20240531,,0826,㈱さくらトータルサービス,建物付属設備２００％,課対仕入10%,5280000.0000,外税,480000.0000,Ｂ1階天カセ型空調機更新,,CHIKASAKU,,,,,,
