収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,102001,20230630,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,10754.0000,内税,977.0000,黒×26407　カラー×8440　カラーコピー×88,パフォーマンスチャ－ジ,CHIKASAKU,,,,,,
支出,102002,20230630,,8530,日本カルミック㈱,衛生費,課対仕入10%,41734.0000,内税,3794.0000,便器洗浄機他　6月分,日本カルミック,CHIKASAKU,,,,,,
支出,102003,20230630,,4020,マミヤＩＴソリューションズ㈱,販売促進費,課対仕入10%,12100.0000,内税,1100.0000,デー太郎Ω用データ制作サービス料6月分,販促物,CHIKASAKU,,,,,,
支出,102004,20230630,,3037,㈱データサポート,販売促進費,課対仕入10%,14300.0000,内税,1300.0000,携帯電話充電器レンタル料　6月分,アメニティ用品,CHIKASAKU,,,,,,
支出,102005,20230630,,4014,ゲンダイエージェンシー㈱,販売促進費,課対仕入10%,22110.0000,内税,2010.0000,LINE＠　月額費用,広告掲載料,CHIKASAKU,,,,,,
支出,102006,20230630,,6225,㈱白興　川口工場,衛生費,課対仕入10%,22000.0000,内税,2000.0000,クリーニング代　6月分,クリーニング代,CHIKASAKU,,,,,,
支出,102007,20230630,,4015,㈱一広ケーｱﾝﾄﾞエー,販売促進費,課対仕入10%,31900.0000,内税,2900.0000,P-WORLD利用料他　6月分,広告掲載料,CHIKASAKU,,,,,,
支出,102008,20230630,,8800,日本郵便㈱　武蔵府中支店,販売促進費,課対仕入10%,9009.0000,内税,819.0000,DM配送　6月分,ＤＭ関連費用,CHIKASAKU,,,,,,
支出,102009,20230630,,9012,府中遊技場組合,販売促進費,課対仕入10%,323400.0000,内税,29400.0000,第9回全関東ファン感謝デー商品代,ファン感謝デー,CHIKASAKU,,,,,,
支出,102010,20230630,,1901,㈱ユニマットライフ,販売促進費,課対仕入10%,4950.0000,内税,450.0000,エコサーバー　レンタル料6月分,アメニティ用品,CHIKASAKU,,,,,,
支出,102011,20230630,,3217,㈱末吉商会,販売促進費,課対仕入10%,24046.0000,内税,2186.0000,貸おしぼり880本　紙おしぼり4ケース,アメニティ用品,CHIKASAKU,,,,,,
