収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,104001,20240430,,3017,㈱LGF,販売促進費,課対仕入10%,825000.0000,内税,75000.0000,web広告一式,広告掲載料,スパークル府中,,,,,,
支出,104002,20240430,,4878,㈱キョウエイアドインターナショナル,販売促進費,課対仕入10%,165275.0000,内税,15025.0000,バス広告,看板・吊革広告,スパークル府中,,,,,,
支出,104003,20240430,,0891,ナブコシステム㈱,保守管理費,課対仕入10%,289080.0000,内税,26280.0000,定期保守料,設備保守料,スパークル府中,,,,,,
支出,104004,20240430,,3037,㈱データサポート,販売促進費,課対仕入10%,21450.0000,内税,1950.0000,携帯充電器,アメニティ用品,スパークル府中,,,,,,
支出,104005,20240430,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,11622.0000,内税,1056.0000,コピー使用料,パフォーマンスチャ－ジ,スパークル府中,,,,,,
支出,104006,20240430,,8530,日本カルミック㈱,衛生費,課対仕入10%,33770.0000,内税,3070.0000,サニタイザー使用料,日本カルミック,スパークル府中,,,,,,
支出,104007,20240430,,2180,㈱HY－システム,支払手数料,課対仕入10%,22000.0000,内税,2000.0000,システム利用料,ｼｽﾃﾑ管理利用料,スパークル府中,,,,,,
支出,104008,20240430,,4023,㈱ケシオン,販売促進費,課対仕入10%,264000.0000,内税,24000.0000,くるるビジジョン,広告掲載料,スパークル府中,,,,,,
支出,104009,20240430,,3006,グローリーナスカ㈱,保守管理費,課対仕入10%,105600.0000,内税,9600.0000,保守管理費,設備保守料,スパークル府中,,,,,,
支出,104010,20240430,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,51700.0000,内税,4700.0000,ピーワールド掲載料,広告掲載料,スパークル府中,,,,,,
支出,104011,20240430,,5343,大國魂神社,販売促進費,課対仕入10%,128258.0000,内税,11659.0000,駐車サービス,お客様駐車券,スパークル府中,,,,,,
支出,104012,20240430,,9000,スポット取引：入力用,販売促進費,課対仕入10%,715000.0000,内税,65000.0000,駅広告,看板・吊革広告,スパークル府中,,,,,,
支出,104013,20240430,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,1688500.0000,内税,153500.0000,STS:清掃費,清掃代,スパークル府中,,,,,,
支出,104014,20240430,,6229,セデック㈱,支払手数料,課対仕入10%,5500.0000,内税,500.0000,システム利用料,ｼｽﾃﾑ管理利用料,スパークル府中,,,,,,
支出,104015,20240430,,3001,ヤマト運輸㈱　多摩主管支店,運賃荷造費,課対仕入10%,1781.0000,内税,161.0000,運賃,配送費・運賃,スパークル府中,,,,,,
支出,104016,20240430,,3163,佐川急便㈱ ,運賃荷造費,課対仕入10%,4369.0000,内税,397.0000,運賃,配送費・運賃,スパークル府中,,,,,,
支出,104017,20240430,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,382855.0000,内税,34805.0000,運賃,配送費・運賃,スパークル府中,,,,,,
支出,104018,20240430,,4019,㈱貢献　経費,修繕費,課対仕入10%,202070.0000,内税,18370.0000,遊技台設置,入れ替え台取付,スパークル府中,,,,,,
,104018,20240430,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,18040.0000,内税,1640.0000,REゼロ部品,パチンコ部品,スパークル府中,,,,,,
,104018,20240430,,4019,㈱貢献　経費,販売促進費,課対仕入10%,244310.0000,内税,22210.0000,椅子カバー他,販促物,スパークル府中,,,,,,
,104018,20240430,,4019,㈱貢献　経費,販売促進費,課対仕入10%,847000.0000,内税,77000.0000,番長他装飾,販促物,スパークル府中,,,,,,
,104018,20240430,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,16280.0000,内税,1480.0000,運賃,配送費・運賃,スパークル府中,,,,,,
,104018,20240430,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,128920.0000,内税,11720.0000,分煙ボード他,備品,スパークル府中,,,,,,
支出,104019,20240430,,7472,㈱まさや,販売促進費,課対仕入10%,37433.0000,内税,3403.0000,トイレットペーパー他,アメニティ用品,スパークル府中,,,,,,
,104019,20240430,,7472,㈱まさや,衛生費,課対仕入10%,47562.0000,内税,4323.0000,ゴミ袋,清掃用品・衛生用品,スパークル府中,,,,,,
支出,104020,20240430,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,41514.0000,内税,3774.0000,マット・モップ代,マット・モップ等,スパークル府中,,,,,,
支出,104021,20240430,,4947,㈱CCG　ENTERTAINMENT,販売促進費,課対仕入10%,396000.0000,内税,36000.0000,WEB広告,広告掲載料,スパークル府中,,,,,,
支出,104022,20240430,,6030,都ユニリース㈱,衛生費,課対仕入10%,202180.0000,内税,18380.0000,制服レンタル,クリーニング代,スパークル府中,,,,,,
支出,104023,20240430,,5131,㈲古川新興,衛生費,課対仕入10%,54244.0000,内税,4931.0000,ゴミ処理代,ゴミ処理,スパークル府中,,,,,,
支出,104024,20240430,,8403,くるる管理組合店舗部会,光熱費,課対仕入10%,1188062.0000,内税,108005.0000,電気代,電気代,スパークル府中,,,,,,
,104024,20240430,,8403,くるる管理組合店舗部会,水道料,課対仕入10%,96659.0000,内税,8787.0000,水道代,,スパークル府中,,,,,,
,104024,20240430,,8403,くるる管理組合店舗部会,修繕費,課対仕入10%,608608.0000,内税,0.0000,設備維持修繕費,機械設備修理,スパークル府中,,,,,,
支出,104025,20240430,,3217,㈱末吉商会,販売促進費,課対仕入10%,75714.0000,内税,6883.0000,おしぼり,アメニティ用品,スパークル府中,,,,,,
